Wall time,Step,Value
1677512166.968849,1316864,-7.9914469718933105
1677512168.2147348,1318912,-7.973625659942627
1677512169.7544863,1320960,-7.96201229095459
1677512176.6110833,1331200,-7.844172954559326
1677512179.4481733,1335296,-7.815544605255127
1677512180.7038312,1337344,-7.794635772705078
1677512181.9521222,1339392,-7.787962436676025
1677512183.487753,1341440,-7.798648834228516
1677512184.7566195,1343488,-7.793304443359375
1677512188.800854,1349632,-7.858463764190674
1677512191.5866818,1353728,-7.863503932952881
1677512201.3905408,1368064,-7.80880069732666
1677512205.601614,1374208,-7.78061580657959
1677512212.4564383,1384448,-7.767660140991211
1677512214.0114362,1386496,-7.762771129608154
1677512215.3104873,1388544,-7.761343955993652
1677512219.4292521,1394688,-7.750491619110107
1677512222.2269862,1398784,-7.8389434814453125
1677512223.7323844,1400832,-7.831205368041992
1677512225.010525,1402880,-7.838357448577881
1677512229.1772296,1409024,-7.7461724281311035
1677512236.0262184,1419264,-7.738475322723389
1677512238.831787,1423360,-7.723199844360352
1677512241.623026,1427456,-7.696044445037842
1677512242.8837113,1429504,-7.692549705505371
1677512245.6595478,1433600,-7.721358776092529
1677512249.715929,1439744,-7.756143569946289
1677512251.2606463,1441792,-7.750434875488281
1677512254.1915708,1445888,-7.703668594360352
1677512259.6579337,1454080,-7.691620349884033
1677512261.1694171,1456128,-7.694159984588623
1677512263.9542682,1460224,-7.709840774536133
1677512267.9753058,1466368,-7.7142653465271
1677512270.7615108,1470464,-7.700507640838623
1677512274.829013,1476608,-7.677260398864746
1677512276.0912216,1478656,-7.672515869140625
1677512278.916048,1482752,-7.674893379211426
1677512281.733843,1486848,-7.6718621253967285
1677512283.0092077,1488896,-7.672817707061768
1677512285.7873724,1492992,-7.6836090087890625
1677512287.3266883,1495040,-7.689212322235107
1677512289.871165,1499136,-7.68839168548584
1677512291.4058867,1501184,-7.681180477142334
1677512292.6840189,1503232,-7.662961006164551
1677512299.569637,1513472,-7.635945796966553
1677512305.1828258,1521664,-7.932167053222656
1677512306.4456482,1523712,-8.055453300476074
1677512307.9802108,1525760,-8.138385772705078
1677512323.0158799,1548288,-7.727197647094727
1677512324.565717,1550336,-7.747769355773926
1677512327.103304,1554432,-7.775590419769287
1677512335.552175,1566720,-7.6645660400390625
1677512336.8252802,1568768,-7.665070056915283
1677512340.9005425,1574912,-7.617267608642578
1677512342.479167,1576960,-7.6101603507995605
1677512346.5424342,1583104,-7.566341400146484
1677512350.6020505,1589248,-7.569737911224365
1677512352.150433,1591296,-7.572544097900391
1677512354.938026,1595392,-7.530529499053955
1677512356.2573893,1597440,-7.51344108581543
1677512357.5234067,1599488,-7.500638484954834
1677512359.0597167,1601536,-7.482211589813232
1677512360.33227,1603584,-7.477984428405762
1677512368.685798,1615872,-7.45341682434082
1677512372.79385,1622016,-7.468242645263672
1677512383.8547492,1638400,-7.4900054931640625
1677512390.8549182,1648640,-7.504499435424805
1677512392.40841,1650688,-7.512716293334961
1677512393.6790502,1652736,-7.505309104919434
1677512394.9353461,1654784,-7.521811485290527
1677512399.3020394,1660928,-7.551657199859619
1677512410.4058695,1677312,-7.539852142333984
1677512411.7465894,1679360,-7.526302337646484
1677512414.5482142,1683456,-7.502768039703369
1677512417.373426,1687552,-7.506777763366699
1677512422.9529314,1695744,-7.510477066040039
1677512424.1984513,1697792,-7.4877424240112305
1677512429.841178,1705984,-7.496755123138428
1677512431.1343927,1708032,-7.504882335662842
1677512433.943519,1712128,-7.5230865478515625
1677512435.2601993,1714176,-7.537875175476074
1677512436.8729773,1716224,-7.549326419830322
1677512439.743844,1720320,-7.550505638122559
1677512441.0705404,1722368,-7.536510944366455
1677512445.2051065,1728512,-7.5330657958984375
1677512448.0414133,1732608,-7.554375171661377
1677512455.0657098,1742848,-7.575987815856934
1677512456.375498,1744896,-7.5776166915893555
1677512460.7745287,1751040,-7.601607799530029
1677512464.8843076,1757184,-7.631031513214111
1677512469.1046808,1763328,-7.591406345367432
1677512471.9605732,1767424,-7.551148414611816
1677512476.0282502,1773568,-7.533256530761719
1677512477.595304,1775616,-7.528266906738281
1677512483.158723,1783808,-7.5488786697387695
1677512484.7537436,1785856,-7.566714763641357
1677512502.6097524,1812480,-7.609020233154297
1677512503.8777635,1814528,-7.608962059020996
1677512505.4352822,1816576,-7.611752986907959
1677512508.3583179,1820672,-7.596774101257324
1677512510.8713653,1824768,-7.590342998504639
1677512513.7226148,1828864,-7.59503698348999
1677512518.0541697,1835008,-7.599806785583496
1677512520.6070051,1839104,-7.622171878814697
1677512522.216436,1841152,-7.615733623504639
1677512526.3411636,1847296,-7.610240936279297
1677512527.6139138,1849344,-7.598329544067383
1677512530.4308002,1853440,-7.587751865386963
1677512534.5542204,1859584,-7.541726112365723
1677512536.088435,1861632,-7.5366973876953125
1677512538.8914986,1865728,-7.557575702667236
1677512540.1571865,1867776,-7.5632243156433105
1677512544.255841,1873920,-7.552754878997803
1677512549.9125721,1882112,-7.509360313415527
1677512551.2636242,1884160,-7.499973773956299
1677512554.0854695,1888256,-7.493985176086426
1677512556.889817,1892352,-7.512087821960449
1677512562.4753003,1900544,-7.47971248626709
1677512563.73261,1902592,-7.472427845001221
1677512566.5624712,1906688,-7.462131977081299
1677512567.833195,1908736,-7.462699890136719
1677512569.4324358,1910784,-7.46823263168335
1677512570.7081828,1912832,-7.459976673126221
1677512573.5758295,1916928,-7.443503379821777
1677512579.1664076,1925120,-7.4237847328186035
1677512581.6722305,1929216,-7.415411472320557
1677512583.19681,1931264,-7.412178993225098
1677512587.262241,1937408,-7.398595809936523
1677512592.8115063,1945600,-7.400578022003174
1677512596.9459581,1951744,-7.380983352661133
1677512601.0502117,1957888,-7.4404520988464355
1677512602.3266032,1959936,-7.444099426269531
1677512607.9583833,1968128,-7.382909297943115
1677512610.721773,1972224,-7.373306751251221
1677512611.9957142,1974272,-7.368600368499756
1677512614.8109882,1978368,-7.365220069885254
1677512617.5687118,1982464,-7.371146202087402
1677512618.838568,1984512,-7.443546772003174
1677512623.1380353,1990656,-7.581787586212158
1677512630.061012,2000896,-7.460597515106201
1677512632.649645,2004992,-7.433878421783447
1677512634.2083857,2007040,-7.423615455627441
1677512637.05728,2011136,-7.429200649261475
1677512638.324374,2013184,-7.44149923324585
1677512643.9642477,2021376,-7.4424543380737305
1677512649.3842673,2029568,-7.414682388305664
1677512652.233461,2033664,-7.406515598297119
1677512655.0204902,2037760,-7.41117525100708
1677512657.8559706,2041856,-7.413593769073486
1677512660.6456914,2045952,-7.412915229797363
1677512661.9077384,2048000,-7.411755084991455
1677512665.953928,2054144,-7.430410385131836
1677512667.460259,2056192,-7.450150489807129
1677512668.714762,2058240,-7.46461296081543
1677512671.5693624,2062336,-7.452380657196045
1677512678.4585536,2072576,-7.411116600036621
1677512681.221072,2076672,-7.424449443817139
1677512684.0119634,2080768,-7.406360626220703
1677512685.3011022,2082816,-7.401705265045166
1677512686.5795116,2084864,-7.396082878112793
1677512693.8355224,2095104,-7.340622425079346
1677512699.2719262,2103296,-7.358891487121582
1677512702.118901,2107392,-7.345933437347412
1677512703.4039137,2109440,-7.34178352355957
1677512711.9106379,2121728,-7.399493217468262
1677512713.2302222,2123776,-7.429883003234863
1677512714.7503462,2125824,-7.457128047943115
1677512716.0463564,2127872,-7.472306728363037
1677512717.304391,2129920,-7.470429420471191
1677512722.9812675,2138112,-7.445999622344971
1677512727.0772018,2144256,-7.395234107971191
1677512735.4307814,2156544,-7.383050918579102
1677512736.685945,2158592,-7.369825839996338
1677512740.8313694,2164736,-7.364494323730469
1677512743.696314,2168832,-7.370267391204834
1677512745.254182,2170880,-7.371231555938721
1677512746.5271766,2172928,-7.380449295043945
1677512749.3334632,2177024,-7.4135260581970215
1677512753.3956213,2183168,-7.721011638641357
1677512756.2491293,2187264,-7.779455184936523
1677512759.0887218,2191360,-7.578690528869629
1677512760.3721943,2193408,-7.53564977645874
1677512761.8933413,2195456,-7.50023889541626
1677512763.1704855,2197504,-7.473330020904541
1677512764.469927,2199552,-7.454073429107666
1677512765.9975548,2201600,-7.429999828338623
1677512770.0323122,2207744,-7.379079818725586
1677512771.2932336,2209792,-7.365028381347656
1677512774.1204844,2213888,-7.347120761871338
1677512775.6790936,2215936,-7.339972496032715
1677512776.9672763,2217984,-7.334522247314453
1677512780.9764452,2224128,-7.332418441772461
1677512782.5116596,2226176,-7.328274726867676
1677512783.7870111,2228224,-7.324146270751953
1677512789.4165761,2236416,-7.313806056976318
1677512799.1386306,2250752,-7.326600074768066
1677512801.6948068,2254848,-7.311770439147949
1677512804.5221443,2258944,-7.30297327041626
1677512806.1046393,2260992,-7.304812431335449
1677512807.3548815,2263040,-7.309020042419434
1677512811.3668706,2269184,-7.319035530090332
1677512814.1407862,2273280,-7.323737621307373
1677512817.0203726,2277376,-7.315664768218994
1677512818.30385,2279424,-7.311279296875
1677512821.202517,2283520,-7.301338195800781
1677512828.1073465,2293760,-7.363027572631836
1677512831.0128467,2297856,-7.354990482330322
1677512832.2804554,2299904,-7.3497161865234375
1677512836.6015844,2306048,-7.309668064117432
1677512837.8610997,2308096,-7.318085193634033
1677512840.678313,2312192,-7.319869518280029
1677512842.0089881,2314240,-7.3166422843933105
1677512844.8643239,2318336,-7.30283784866333
1677512846.4057457,2320384,-7.3002800941467285
1677512849.044493,2324480,-7.294183254241943
1677512850.6160064,2326528,-7.292269706726074
1677512851.9069955,2328576,-7.293755531311035
1677512856.0769646,2334720,-7.284654140472412
1677512860.4859803,2340864,-7.270543098449707
1677512864.5128806,2347008,-7.276601791381836
1677512865.75617,2349056,-7.275345802307129
1677512868.5135531,2353152,-7.301586151123047
1677512871.3049035,2357248,-7.311519622802734
1677512872.5611637,2359296,-7.313248157501221
1677512874.0922399,2361344,-7.293333053588867
1677512875.376825,2363392,-7.277970314025879
1677512885.2189832,2377728,-7.303308010101318
1677512888.0433283,2381824,-7.362946033477783
1677512890.802535,2385920,-7.370994567871094
1677512894.995738,2392064,-7.289185523986816
1677512903.2307134,2404352,-7.248327255249023
1677512904.8175216,2406400,-7.244509220123291
1677512907.6958838,2410496,-7.234141826629639
1677512908.9487631,2412544,-7.233216285705566
1677512910.2019925,2414592,-7.223304271697998
1677512915.8599935,2422784,-7.2034430503845215
1677512918.6644762,2426880,-7.2203755378723145
1677512921.4826534,2430976,-7.212777137756348
1677512924.2551196,2435072,-7.197946071624756
1677512925.5031745,2437120,-7.192349910736084
1677512926.7558405,2439168,-7.186802387237549
1677512931.0919771,2445312,-7.17690372467041
1677512932.3717406,2447360,-7.173370361328125
1677512933.6566613,2449408,-7.172611236572266
1677512936.4772928,2453504,-7.163809299468994
1677512938.0322528,2455552,-7.160921573638916
1677512942.1016307,2461696,-7.140156269073486
1677512947.514403,2469888,-7.183967113494873
1677512949.064149,2471936,-7.189462184906006
1677512950.3520875,2473984,-7.176413536071777
1677512953.1920877,2478080,-7.148223400115967
1677512958.9147165,2486272,-7.131917953491211
1677512960.1945965,2488320,-7.133831024169922
1677512965.8604589,2496512,-7.332672119140625
1677512972.8544064,2506752,-7.3386712074279785
1677512975.6438587,2510848,-7.29246187210083
1677512981.0574841,2519040,-7.25848388671875
1677512985.4158845,2525184,-7.2372050285339355
1677512986.7195377,2527232,-7.220890998840332
1677512993.6886997,2537472,-7.169224262237549
1677512996.5349152,2541568,-7.160071849822998
1677512999.3538356,2545664,-7.152711391448975
1677513000.6731977,2547712,-7.1469950675964355
1677513001.966453,2549760,-7.142604351043701
1677513004.8098729,2553856,-7.141119956970215
1677513009.2026265,2560000,-7.148441791534424
1677513010.4960005,2562048,-7.147711753845215
1677513011.7580385,2564096,-7.1444172859191895
1677513013.2925353,2566144,-7.14514684677124
1677513016.133521,2570240,-7.131263732910156
1677513018.7917163,2574336,-7.144092082977295
1677513020.339729,2576384,-7.146858215332031
1677513024.40049,2582528,-7.156251907348633
1677513025.6708646,2584576,-7.149751663208008
1677513034.1644735,2596864,-7.157487869262695
1677513039.8269398,2605056,-7.161078453063965
1677513046.7351573,2615296,-7.184783458709717
1677513048.0313618,2617344,-7.193708896636963
1677513049.3310761,2619392,-7.222746849060059
1677513055.0271482,2627584,-7.192243576049805
1677513059.1131134,2633728,-7.149017333984375
1677513066.0490115,2643968,-7.2000956535339355
1677513070.435196,2650112,-7.389984130859375
1677513077.4440882,2660352,-7.274971961975098
1677513078.7187033,2662400,-7.25627326965332
1677513082.8113923,2668544,-7.218941688537598
1677513088.56776,2676736,-7.193037509918213
1677513094.0478742,2684928,-7.172203540802002
1677513101.2991328,2695168,-7.1523823738098145
1677513108.2381675,2705408,-7.144024848937988
1677513110.7825499,2709504,-7.12865686416626
1677513115.1803458,2715648,-7.161848545074463
1677513116.4721446,2717696,-7.242496967315674
1677513119.3005478,2721792,-7.31350564956665
1677513129.0302062,2736128,-7.1912126541137695
1677513141.5346506,2754560,-7.369743347167969
1677513143.0723794,2756608,-7.450022220611572
1677513145.8848526,2760704,-7.567816734313965
1677513147.1803758,2762752,-7.66139554977417
1677513151.2971761,2768896,-7.601497173309326
1677513152.904107,2770944,-7.5740132331848145
1677513155.7980976,2775040,-7.438840866088867
1677513161.1713965,2783232,-7.316837787628174
1677513163.9661248,2787328,-7.281591415405273
1677513169.6654892,2795520,-7.242114543914795
1677513170.9730775,2797568,-7.231487274169922
1677513172.2768316,2799616,-7.215328216552734
1677513173.8055506,2801664,-7.204522609710693
1677513175.0942822,2803712,-7.188844203948975
1677513180.7019007,2811904,-7.15682315826416
1677513184.7470748,2818048,-7.176480770111084
1677513186.2773569,2820096,-7.181241512298584
1677513191.6423626,2828288,-7.163660049438477
1677513198.6745913,2838528,-7.132450580596924
1677513200.2481446,2840576,-7.125305652618408
1677513205.649364,2848768,-7.1171417236328125
1677513209.753816,2854912,-7.110499858856201
1677513215.400655,2863104,-7.128475666046143
1677513223.7868981,2875392,-7.1370158195495605
1677513241.7811673,2902016,-7.107372283935547
1677513243.03927,2904064,-7.107624053955078
1677513248.6696708,2912256,-7.1137518882751465
1677513262.3626041,2932736,-7.416489601135254
1677513263.6543283,2934784,-7.437601089477539
1677513269.3718994,2942976,-7.330151081085205
1677513272.2131827,2947072,-7.2805681228637695
1677513273.5312474,2949120,-7.261034965515137
1677513275.0717778,2951168,-7.245267391204834
1677513276.339181,2953216,-7.221309185028076
1677513280.5594294,2959360,-7.169614315032959
1677513284.9707024,2965504,-7.148870468139648
1677513287.6140444,2969600,-7.134490013122559
1677513290.391006,2973696,-7.1135172843933105
1677513291.9219208,2975744,-7.106410980224609
1677513294.495072,2979840,-7.098277568817139
1677513296.0656102,2981888,-7.098073482513428
1677513297.3495178,2983936,-7.09826135635376
1677513298.8791552,2985984,-7.101083278656006
1677513300.1301444,2988032,-7.124235153198242
1677513301.644238,2990080,-7.258582592010498
1677513302.899239,2992128,-7.291180610656738
1677513304.156355,2994176,-7.334665298461914
1677513306.9228191,2998272,-7.360137939453125
1677513316.5640874,3012608,-7.153073310852051
1677513320.7169907,3018752,-7.131634712219238
1677513322.2646818,3020800,-7.1235032081604
1677513324.7851543,3024896,-7.1110920906066895
1677513334.549113,3039232,-7.095398902893066
1677513340.3120637,3047424,-7.104701042175293
1677513343.1404943,3051520,-7.0977091789245605
1677513344.4390674,3053568,-7.091740608215332
1677513348.648561,3059712,-7.094761848449707
1677513350.2075312,3061760,-7.094714641571045
1677513355.6879344,3069952,-7.0922136306762695
1677513357.3289008,3072000,-7.0904951095581055
1677513358.660734,3074048,-7.089291095733643
1677513361.6461122,3078144,-7.088600158691406
1677513371.682428,3092480,-7.0837860107421875
1677513372.950118,3094528,-7.086699485778809
1677513374.512221,3096576,-7.088475227355957
1677513377.3679032,3100672,-7.1039581298828125
1677513380.0325656,3104768,-7.115140914916992
1677513381.602488,3106816,-7.128514289855957
1677513391.4216132,3121152,-7.212238311767578
1677513398.531167,3131392,-7.142965793609619
1677513406.7701645,3143680,-7.114509105682373
1677513410.8528733,3149824,-7.09493350982666
1677513412.4050736,3151872,-7.087478160858154
1677513416.6222208,3158016,-7.086761474609375
1677513426.5508015,3172352,-7.77300500869751
1677513430.6405041,3178496,-7.6004228591918945
1677513432.1650748,3180544,-7.58613920211792
1677513433.5153377,3182592,-7.561419486999512
1677513446.1336079,3201024,-7.258154392242432
1677513450.3594542,3207168,-7.173515796661377
