Wall time,Step,Value
1677504623.1142035,301056,-28.0621395111084
1677504624.4138336,303104,-28.46841049194336
1677504628.6994011,309248,-31.914148330688477
1677504639.2124662,323584,-31.270214080810547
1677504643.544695,329728,-28.78822898864746
1677504646.671819,333824,-28.31182289123535
1677504649.7175155,337920,-28.239778518676758
1677504658.614826,350208,-25.571697235107422
1677504659.942314,352256,-25.822460174560547
1677504661.2809467,354304,-25.323074340820312
1677504665.8508682,360448,-24.14226722717285
1677504667.2362254,362496,-23.43153953552246
1677504668.5346005,364544,-23.073701858520508
1677504674.4076364,372736,-21.676597595214844
1677504678.7730868,378880,-20.863996505737305
1677504680.4532683,380928,-20.977615356445312
1677504681.9289067,382976,-21.65619659423828
1677504687.7580223,391168,-21.358606338500977
1677504689.1027899,393216,-20.69308853149414
1677504690.7371585,395264,-20.853374481201172
1677504695.0119686,401408,-20.414608001708984
1677504700.6063974,409600,-19.5452823638916
1677504705.0155632,415744,-19.354494094848633
1677504706.296366,417792,-19.27472686767578
1677504707.6108553,419840,-19.259140014648438
1677504709.1904848,421888,-19.228923797607422
1677504712.112544,425984,-19.150449752807617
1677504715.0700734,430080,-19.076129913330078
1677504717.7712476,434176,-19.17283058166504
1677504720.983783,438272,-19.326168060302734
1677504724.0102086,442368,-19.588302612304688
1677504725.4292593,444416,-19.63692855834961
1677504730.0040355,450560,-21.89194107055664
1677504731.3333867,452608,-22.3087100982666
1677504732.6840656,454656,-22.417646408081055
1677504734.2206259,456704,-22.180797576904297
1677504737.2595992,460800,-23.80184555053711
1677504744.5472598,471040,-29.038782119750977
1677504756.053657,487424,-36.901885986328125
1677504759.0641334,491520,-36.45161437988281
1677504761.9800463,495616,-43.50411605834961
1677504766.4246054,501760,-53.92568588256836
1677504767.76524,503808,-54.89165496826172
1677504769.3722246,505856,-51.78800964355469
1677504779.4010746,520192,-44.25984573364258
1677504780.7680354,522240,-43.428714752197266
1677504786.5968509,530432,-40.97929382324219
1677504787.9418163,532480,-39.741390228271484
1677504789.295185,534528,-37.874732971191406
1677504792.3457413,538624,-34.25940704345703
1677504804.2720568,555008,-27.56439971923828
1677504805.599896,557056,-28.748289108276367
1677504809.8468006,563200,-31.73046112060547
1677504812.6902275,567296,-32.53395462036133
1677504815.552805,571392,-31.157405853271484
1677504818.3817015,575488,-30.379791259765625
1677504820.9221532,579584,-29.576171875
1677504822.4240925,581632,-29.543407440185547
1677504825.216029,585728,-29.29111671447754
1677504827.7485907,589824,-28.895246505737305
1677504829.3001723,591872,-28.1710147857666
1677504832.1901326,595968,-29.204509735107422
1677504839.3128426,606208,-27.249670028686523
1677504840.6407197,608256,-25.512022018432617
1677504842.2571304,610304,-24.31351661682129
1677504843.5573602,612352,-23.333158493041992
1677504854.7481349,628736,-20.450984954833984
1677504857.5416353,632832,-20.327436447143555
1677504858.8469381,634880,-20.292264938354492
1677504863.3626854,641024,-20.184946060180664
1677504868.9713442,649216,-21.949556350708008
1677504872.1148098,653312,-22.4044246673584
1677504873.9106948,655360,-22.352094650268555
1677504878.3101625,661504,-22.13224220275879
1677504881.291922,665600,-21.72157859802246
1677504888.7776074,675840,-24.35589027404785
1677504891.5397801,679936,-24.449058532714844
1677504893.1803794,681984,-24.825382232666016
1677504900.264383,692224,-26.376506805419922
1677504901.608102,694272,-26.784629821777344
1677504904.4772434,698368,-27.41214370727539
1677504908.580565,704512,-24.374771118164062
1677504911.4525433,708608,-22.996505737304688
1677504913.0290403,710656,-22.52200698852539
1677504918.4727383,718848,-20.969619750976562
1677504921.297178,722944,-20.432146072387695
1677504922.5975575,724992,-20.36225700378418
1677504924.231015,727040,-20.235904693603516
1677504930.1804447,735232,-20.145259857177734
1677504935.9523056,743424,-19.963769912719727
1677504937.608749,745472,-19.93654441833496
1677504938.9606771,747520,-19.872589111328125
1677504940.3553839,749568,-19.993314743041992
1677504941.992664,751616,-21.44110679626465
1677504943.379215,753664,-22.946796417236328
1677504954.0581708,768000,-33.059444427490234
1677504958.569985,774144,-31.31970977783203
1677504960.2013903,776192,-30.75691795349121
1677504971.7489429,792576,-31.635730743408203
1677504977.7599604,800768,-24.95435333251953
1677504979.0304868,802816,-23.720623016357422
1677504980.3091304,804864,-22.741682052612305
1677504981.828849,806912,-22.028642654418945
1677504983.0910492,808960,-21.547147750854492
1677504987.5703228,815104,-21.105606079101562
1677504994.4578876,825344,-20.563920974731445
1677504997.0685813,829440,-20.144330978393555
1677505002.8161554,837632,-20.719043731689453
1677505004.1080387,839680,-21.005094528198242
1677505009.8874571,847872,-20.85848617553711
1677505011.194331,849920,-20.62318229675293
1677505012.806776,851968,-20.45346450805664
1677505017.0310178,858112,-20.16542625427246
1677505021.2328846,864256,-19.866880416870117
1677505022.7877479,866304,-19.80436134338379
1677505027.2704833,872448,-21.530487060546875
1677505028.7108881,874496,-22.329448699951172
1677505034.494735,882688,-22.33522605895996
1677505041.5194385,892928,-24.696626663208008
1677505042.8767076,894976,-24.734329223632812
1677505044.417356,897024,-24.325550079345703
1677505047.3839302,901120,-22.310691833496094
1677505048.7676609,903168,-21.434932708740234
1677505050.4081044,905216,-20.956315994262695
1677505053.2417119,909312,-20.25947380065918
1677505054.8473876,911360,-20.024274826049805
1677505056.1745262,913408,-19.98166275024414
1677505057.7856705,915456,-19.96381187438965
1677505063.282741,923648,-19.928421020507812
1677505066.1633008,927744,-19.72252082824707
1677505067.4512725,929792,-19.630836486816406
1677505069.0353615,931840,-19.508394241333008
1677505071.905938,935936,-20.00674057006836
1677505074.7725635,940032,-21.394487380981445
1677505077.3451147,944128,-23.85639762878418
1677505078.8752089,946176,-24.256568908691406
1677505084.3265774,954368,-23.015918731689453
1677505085.9603603,956416,-22.81842041015625
1677505088.8790069,960512,-22.42669105529785
1677505091.4376254,964608,-21.945491790771484
1677505097.2799416,972800,-20.771228790283203
1677505098.687962,974848,-20.637176513671875
1677505103.1740205,980992,-20.259950637817383
1677505104.452946,983040,-20.226659774780273
1677505106.0090365,985088,-20.170042037963867
1677505107.2919493,987136,-20.21290397644043
1677505110.1158302,991232,-20.430526733398438
1677505111.378522,993280,-20.271696090698242
1677505115.4626553,999424,-19.71070671081543
1677505117.0021574,1001472,-19.4683837890625
1677505118.302071,1003520,-19.49043846130371
1677505121.1751237,1007616,-19.47283935546875
1677505125.3209305,1013760,-20.03580665588379
1677505131.065966,1021952,-19.441692352294922
1677505136.8234072,1030144,-19.227676391601562
1677505138.115292,1032192,-19.159452438354492
1677505142.314788,1038336,-19.080415725708008
1677505146.596937,1044480,-19.093727111816406
1677505148.205799,1046528,-19.069091796875
1677505149.543238,1048576,-19.0595645904541
1677505151.1568387,1050624,-19.13615608215332
1677505152.550734,1052672,-19.128662109375
1677505153.8888175,1054720,-19.150699615478516
1677505158.3731313,1060864,-19.082347869873047
1677505159.7328775,1062912,-19.048568725585938
1677505161.026165,1064960,-19.061315536499023
1677505162.5881002,1067008,-19.047351837158203
1677505166.824553,1073152,-19.02553367614746
1677505176.8331904,1087488,-18.849523544311523
1677505181.210577,1093632,-18.818706512451172
1677505182.8444448,1095680,-18.7786922454834
1677505185.4828806,1099776,-18.785036087036133
1677505187.0814593,1101824,-18.79458236694336
1677505188.396787,1103872,-18.852691650390625
1677505191.2520983,1107968,-18.882091522216797
1677505194.042406,1112064,-18.892635345458984
1677505196.8764865,1116160,-18.797645568847656
1677505199.75333,1120256,-18.666370391845703
1677505201.0996108,1122304,-18.65921974182129
1677505205.171765,1128448,-18.67598533630371
1677505207.9661431,1132544,-18.64220428466797
1677505212.157098,1138688,-18.66854476928711
1677505213.6834476,1140736,-18.711774826049805
1677505222.2743618,1153024,-19.48726463317871
1677505223.8632693,1155072,-19.4735050201416
1677505225.1525857,1157120,-19.16981315612793
1677505231.6055868,1165312,-19.08557891845703
1677505236.0774715,1171456,-19.167587280273438
1677505239.0447755,1175552,-19.6796932220459
1677505243.3174095,1181696,-19.6926212310791
1677505248.865802,1189888,-19.259063720703125
1677505254.6475384,1198080,-18.923152923583984
1677505256.2860403,1200128,-18.896690368652344
1677505257.637277,1202176,-18.85533332824707
1677505260.4943018,1206272,-18.83009147644043
1677505263.3933358,1210368,-19.072092056274414
1677505264.6789515,1212416,-19.116031646728516
1677505266.037332,1214464,-19.121356964111328
1677505268.8841531,1218560,-19.138669967651367
1677505271.8245018,1222656,-18.942672729492188
1677505273.193985,1224704,-18.911558151245117
1677505274.7818077,1226752,-18.87129783630371
1677505276.0971217,1228800,-18.805126190185547
1677505280.3473206,1234944,-18.812902450561523
1677505281.9193,1236992,-18.820072174072266
1677505289.144917,1247232,-18.81491470336914
1677505292.1003625,1251328,-18.78318977355957
1677505296.4695554,1257472,-18.70827293395996
1677505297.8718376,1259520,-18.681774139404297
1677505300.80344,1263616,-18.670421600341797
1677505303.7243414,1267712,-18.64600372314453
1677505306.6323078,1271808,-18.601003646850586
1677505309.7212224,1275904,-18.613170623779297
1677505311.0641642,1277952,-18.632766723632812
1677505315.3113484,1284096,-18.701047897338867
1677505318.188961,1288192,-18.703210830688477
1677505319.8133926,1290240,-18.67032814025879
1677505325.6201973,1298432,-18.592256546020508
1677505331.7031543,1306624,-18.574317932128906
1677505336.256585,1312768,-18.503171920776367
1677505337.6565483,1314816,-18.505146026611328
1677505339.305099,1316864,-18.52716636657715
1677505340.6529276,1318912,-18.53093910217285
1677505342.2406316,1320960,-18.552051544189453
1677505349.5015686,1331200,-18.696718215942383
1677505352.5677862,1335296,-18.64567756652832
1677505353.9452844,1337344,-18.621932983398438
1677505355.2461221,1339392,-18.60906410217285
1677505356.8099551,1341440,-18.58487892150879
1677505358.1835115,1343488,-18.560762405395508
1677505362.4318824,1349632,-18.510900497436523
1677505365.260513,1353728,-18.52775764465332
1677505375.283305,1368064,-19.247604370117188
1677505379.3699505,1374208,-18.964372634887695
1677505386.291364,1384448,-18.708688735961914
1677505387.8133202,1386496,-18.656402587890625
1677505389.0775785,1388544,-18.647327423095703
1677505393.1995306,1394688,-18.714672088623047
1677505396.0461435,1398784,-18.811676025390625
1677505397.5864575,1400832,-18.803869247436523
1677505398.8455946,1402880,-18.793712615966797
1677505403.017271,1409024,-18.661447525024414
1677505409.9054375,1419264,-20.987163543701172
1677505412.7058318,1423360,-22.231842041015625
1677505415.6023316,1427456,-21.95657730102539
1677505416.9597921,1429504,-21.369552612304688
1677505419.8863685,1433600,-20.755868911743164
1677505424.1242173,1439744,-20.359773635864258
1677505425.6708667,1441792,-20.25250244140625
1677505428.60776,1445888,-20.219539642333984
1677505434.083192,1454080,-19.553695678710938
1677505435.6167035,1456128,-19.32513999938965
1677505438.4803615,1460224,-18.99640464782715
1677505442.5722704,1466368,-18.754802703857422
1677505445.3984876,1470464,-18.719404220581055
1677505449.6543782,1476608,-18.728883743286133
1677505450.9933603,1478656,-18.706533432006836
1677505453.8405986,1482752,-18.681331634521484
1677505456.725112,1486848,-18.60173797607422
1677505458.0541801,1488896,-18.60296058654785
1677505460.9102416,1492992,-18.63370704650879
1677505462.4569356,1495040,-18.650146484375
1677505465.0050368,1499136,-18.645612716674805
1677505466.5619602,1501184,-18.656635284423828
1677505467.8444073,1503232,-18.637588500976562
1677505474.9210303,1513472,-18.58736801147461
1677505480.6089296,1521664,-18.56820297241211
1677505481.9497974,1523712,-18.53134536743164
1677505483.5157673,1525760,-18.505077362060547
1677505498.7954044,1548288,-18.418697357177734
1677505500.4273562,1550336,-18.401142120361328
1677505503.0294611,1554432,-18.402536392211914
1677505511.666904,1566720,-18.41542625427246
1677505512.931674,1568768,-18.40821075439453
1677505517.3173382,1574912,-18.383501052856445
1677505518.8913598,1576960,-18.37613296508789
1677505523.001604,1583104,-18.38629913330078
1677505527.2215664,1589248,-18.449203491210938
1677505528.771888,1591296,-18.466014862060547
1677505531.6854932,1595392,-18.443445205688477
1677505533.0227547,1597440,-18.416461944580078
1677505534.3582659,1599488,-18.465234756469727
1677505535.9286516,1601536,-18.4476318359375
1677505537.216241,1603584,-18.435224533081055
1677505545.6885226,1615872,-18.353504180908203
1677505549.890028,1622016,-18.845458984375
1677505561.196295,1638400,-20.296689987182617
1677505568.2572598,1648640,-19.285879135131836
1677505569.8142385,1650688,-19.19484519958496
1677505571.1323926,1652736,-19.112056732177734
1677505572.398232,1654784,-19.030683517456055
1677505576.8825243,1660928,-18.809036254882812
1677505588.075533,1677312,-18.550914764404297
1677505589.3502429,1679360,-18.562332153320312
1677505592.2006726,1683456,-18.59656524658203
1677505595.0813868,1687552,-18.639991760253906
1677505600.821557,1695744,-18.494152069091797
1677505602.0871108,1697792,-18.455585479736328
1677505607.7221787,1705984,-18.41681671142578
1677505609.0276256,1708032,-18.403568267822266
1677505611.8396173,1712128,-18.417722702026367
1677505613.1207125,1714176,-18.407285690307617
1677505614.653154,1716224,-18.417022705078125
1677505617.4872015,1720320,-18.584272384643555
1677505618.8254576,1722368,-19.028095245361328
1677505623.0206165,1728512,-19.704946517944336
1677505625.8703344,1732608,-19.364946365356445
1677505632.8649275,1742848,-18.958580017089844
1677505634.1635385,1744896,-18.963451385498047
1677505638.7255309,1751040,-18.923057556152344
1677505642.917439,1757184,-18.88238525390625
1677505647.1472237,1763328,-18.71515464782715
1677505650.0900111,1767424,-18.578474044799805
1677505654.2443848,1773568,-18.53801155090332
1677505655.816076,1775616,-18.511890411376953
1677505661.3965294,1783808,-18.437183380126953
1677505663.1177404,1785856,-18.42972183227539
1677505681.8839693,1812480,-18.236618041992188
1677505683.2353487,1814528,-18.231365203857422
1677505684.7965598,1816576,-18.224470138549805
1677505687.696346,1820672,-18.214242935180664
1677505690.367493,1824768,-18.239587783813477
1677505693.2390745,1828864,-18.30472755432129
1677505697.658437,1835008,-18.28644371032715
1677505700.3483403,1839104,-18.264516830444336
1677505701.9387717,1841152,-18.273889541625977
1677505706.0493982,1847296,-18.29034996032715
1677505707.3741302,1849344,-18.287811279296875
1677505710.266356,1853440,-18.333322525024414
1677505714.4869747,1859584,-18.395410537719727
1677505716.0499866,1861632,-18.366329193115234
1677505718.928467,1865728,-18.256261825561523
1677505720.2588263,1867776,-18.240591049194336
1677505724.3641,1873920,-18.239213943481445
1677505729.9540005,1882112,-18.167583465576172
1677505731.2576182,1884160,-18.150373458862305
1677505734.119167,1888256,-18.14113998413086
1677505736.9287655,1892352,-18.204994201660156
1677505742.6842198,1900544,-18.181568145751953
1677505744.00055,1902592,-18.135591506958008
1677505746.8828003,1906688,-18.091115951538086
1677505748.1601639,1908736,-18.087404251098633
1677505749.716587,1910784,-18.08660125732422
1677505751.0288856,1912832,-18.088817596435547
1677505753.9063237,1916928,-18.176673889160156
1677505759.695422,1925120,-19.529455184936523
1677505762.2738383,1929216,-20.295137405395508
1677505763.8199954,1931264,-20.5878849029541
1677505767.9941685,1937408,-20.064716339111328
1677505773.7237945,1945600,-19.55887794494629
1677505777.8455434,1951744,-19.345457077026367
1677505781.9595225,1957888,-18.985042572021484
1677505783.2447634,1959936,-18.889923095703125
1677505789.0345562,1968128,-18.686988830566406
1677505791.8590689,1972224,-18.572269439697266
1677505793.1466577,1974272,-18.541091918945312
1677505796.0150113,1978368,-18.473167419433594
1677505798.9454756,1982464,-18.4792537689209
1677505800.3153381,1984512,-18.458332061767578
1677505804.7065575,1990656,-18.318038940429688
1677505811.930768,2000896,-18.160926818847656
1677505814.5689197,2004992,-18.137723922729492
1677505816.1248379,2007040,-18.156198501586914
1677505819.0163066,2011136,-18.156631469726562
1677505820.3040752,2013184,-18.165029525756836
1677505826.124671,2021376,-18.34898567199707
1677505831.6272445,2029568,-18.258159637451172
1677505834.629025,2033664,-18.19016456604004
1677505837.4667928,2037760,-18.14854621887207
1677505840.3423676,2041856,-18.189998626708984
1677505843.228431,2045952,-18.26906967163086
1677505844.5279338,2048000,-18.263139724731445
1677505848.6788738,2054144,-18.136812210083008
1677505850.226954,2056192,-18.11092758178711
1677505851.496543,2058240,-18.109342575073242
1677505854.2911532,2062336,-18.100994110107422
1677505861.1969957,2072576,-18.12462043762207
1677505864.0239928,2076672,-18.111976623535156
1677505866.9313865,2080768,-18.09415054321289
1677505868.2221816,2082816,-18.080244064331055
1677505869.496031,2084864,-18.13064193725586
1677505876.672862,2095104,-18.438568115234375
1677505882.0315745,2103296,-18.36530303955078
1677505884.9160817,2107392,-18.284080505371094
1677505886.2359848,2109440,-18.276988983154297
1677505894.8050158,2121728,-18.35294532775879
1677505896.1931503,2123776,-18.39161491394043
1677505897.7372596,2125824,-18.361446380615234
1677505899.002863,2127872,-18.34427833557129
1677505900.2692237,2129920,-18.27607536315918
1677505905.961474,2138112,-18.281286239624023
1677505910.1565704,2144256,-18.398780822753906
1677505918.868551,2156544,-18.41860008239746
1677505920.168209,2158592,-18.39286231994629
1677505924.3337362,2164736,-18.445392608642578
1677505927.1488228,2168832,-18.60762596130371
1677505928.7277572,2170880,-18.66655731201172
1677505930.0208712,2172928,-18.66509246826172
1677505932.9644387,2177024,-18.540653228759766
1677505937.1600132,2183168,-18.388444900512695
1677505940.086769,2187264,-18.33287239074707
1677505942.9652872,2191360,-18.292770385742188
1677505944.26763,2193408,-18.282506942749023
1677505945.80693,2195456,-18.28879165649414
1677505947.1034918,2197504,-18.31856346130371
1677505948.3727078,2199552,-18.406862258911133
1677505949.9284837,2201600,-18.567319869995117
1677505954.2226398,2207744,-18.829410552978516
1677505955.525536,2209792,-18.779630661010742
1677505958.36991,2213888,-18.54534339904785
1677505959.9267669,2215936,-18.459779739379883
1677505961.208983,2217984,-18.422256469726562
1677505965.3430452,2224128,-18.396530151367188
1677505966.9479864,2226176,-18.380611419677734
1677505968.2343993,2228224,-18.360776901245117
1677505973.8456304,2236416,-18.290132522583008
1677505983.6869302,2250752,-20.19283676147461
1677505986.2425249,2254848,-19.817110061645508
1677505989.0776591,2258944,-19.605396270751953
1677505990.630687,2260992,-19.487253189086914
1677505991.9093645,2263040,-19.398771286010742
1677505996.2037814,2269184,-19.05107307434082
1677505999.028411,2273280,-18.886247634887695
1677506001.882867,2277376,-18.75595474243164
1677506003.2076862,2279424,-18.700483322143555
1677506006.1020262,2283520,-18.577960968017578
1677506013.2597868,2293760,-18.467924118041992
1677506016.094816,2297856,-18.450450897216797
1677506017.3663027,2299904,-18.393945693969727
1677506021.6950812,2306048,-18.2888240814209
1677506022.998763,2308096,-18.271814346313477
1677506025.838919,2312192,-18.265165328979492
1677506027.1284785,2314240,-18.278797149658203
1677506030.0351944,2318336,-18.282381057739258
1677506031.6324182,2320384,-18.266721725463867
1677506034.1869452,2324480,-18.220853805541992
1677506035.713253,2326528,-18.20136070251465
1677506037.0076587,2328576,-18.195798873901367
1677506041.1409771,2334720,-18.208826065063477
1677506045.555929,2340864,-18.21405601501465
1677506049.684907,2347008,-18.188814163208008
1677506050.9601886,2349056,-18.171287536621094
1677506053.785468,2353152,-18.183177947998047
1677506056.6241684,2357248,-18.26059341430664
1677506057.9056995,2359296,-18.282140731811523
1677506059.4412224,2361344,-18.27960968017578
1677506060.7115397,2363392,-18.292844772338867
1677506070.6010773,2377728,-18.217641830444336
1677506073.3999012,2381824,-18.23731803894043
1677506076.204006,2385920,-18.240633010864258
1677506080.3356004,2392064,-18.160276412963867
1677506088.7459283,2404352,-18.182138442993164
1677506090.337283,2406400,-18.24767303466797
1677506093.2805004,2410496,-18.38495635986328
1677506094.6016448,2412544,-18.538358688354492
1677506095.9507866,2414592,-18.68372917175293
1677506101.6794102,2422784,-19.62855339050293
1677506104.5483952,2426880,-19.540788650512695
1677506107.4276905,2430976,-19.244985580444336
1677506110.2474802,2435072,-19.002124786376953
1677506111.5269969,2437120,-18.949920654296875
1677506112.8276222,2439168,-18.85445785522461
1677506117.1851032,2445312,-18.6516056060791
1677506118.4534621,2447360,-18.561443328857422
1677506119.7187083,2449408,-18.490079879760742
1677506122.5380342,2453504,-18.375633239746094
1677506124.1188354,2455552,-18.3248348236084
1677506128.2962928,2461696,-18.203262329101562
1677506133.9292982,2469888,-18.134891510009766
1677506135.5709732,2471936,-18.13495445251465
1677506136.9142277,2473984,-18.12443733215332
1677506139.8339686,2478080,-18.115480422973633
1677506145.6010056,2486272,-18.697017669677734
1677506146.8872564,2488320,-18.79909324645996
1677506152.532276,2496512,-18.534961700439453
1677506159.4732604,2506752,-18.219131469726562
1677506162.323343,2510848,-18.13970184326172
1677506167.7109504,2519040,-18.095462799072266
1677506172.0505855,2525184,-18.0638370513916
1677506173.3138504,2527232,-18.05079460144043
1677506180.3503184,2537472,-18.033233642578125
1677506183.1781957,2541568,-18.04767417907715
1677506186.0511668,2545664,-18.04667854309082
1677506187.352621,2547712,-18.052927017211914
1677506188.655333,2549760,-18.065784454345703
1677506191.4906628,2553856,-18.124370574951172
1677506195.988531,2560000,-18.186756134033203
1677506197.297436,2562048,-18.18192481994629
1677506198.6572065,2564096,-18.125774383544922
1677506200.2155385,2566144,-18.093713760375977
1677506203.0617144,2570240,-18.05124282836914
1677506205.637314,2574336,-18.038066864013672
1677506207.1876733,2576384,-18.038949966430664
1677506211.4434361,2582528,-18.00887680053711
1677506212.7687817,2584576,-17.996543884277344
1677506221.4731514,2596864,-18.27615737915039
1677506227.1497495,2605056,-18.100133895874023
1677506234.0919397,2615296,-18.048866271972656
1677506235.3793757,2617344,-18.05301284790039
1677506236.6774793,2619392,-18.04651641845703
1677506242.3018475,2627584,-18.19703483581543
1677506246.4424024,2633728,-18.173826217651367
1677506253.4066467,2643968,-18.040016174316406
1677506257.861568,2650112,-18.054950714111328
1677506264.9020505,2660352,-18.01055335998535
1677506266.1760013,2662400,-18.001741409301758
1677506270.2735724,2668544,-18.069604873657227
1677506276.0304902,2676736,-18.110490798950195
1677506281.4151616,2684928,-18.015928268432617
1677506288.8204203,2695168,-18.035497665405273
1677506295.8300896,2705408,-18.05858039855957
1677506298.4387155,2709504,-18.060836791992188
1677506302.9224212,2715648,-18.34273910522461
1677506304.1992853,2717696,-18.39420509338379
1677506307.054851,2721792,-18.493770599365234
1677506316.98753,2736128,-18.12824821472168
1677506329.5805483,2754560,-18.107728958129883
1677506331.1613033,2756608,-18.134763717651367
1677506334.0617197,2760704,-18.163436889648438
1677506335.3311088,2762752,-18.153757095336914
1677506339.4690254,2768896,-18.170940399169922
1677506341.0388699,2770944,-18.19573402404785
1677506343.9117794,2775040,-18.19611930847168
1677506349.2832026,2783232,-18.09822654724121
1677506352.1401236,2787328,-18.10556983947754
1677506357.7916634,2795520,-18.058536529541016
1677506359.091203,2797568,-18.04560089111328
1677506360.3941345,2799616,-18.036788940429688
1677506361.9490845,2801664,-18.0252685546875
1677506363.2117436,2803712,-18.023298263549805
1677506368.8066792,2811904,-18.054227828979492
1677506372.86382,2818048,-18.15559959411621
1677506374.3966224,2820096,-18.180034637451172
1677506379.7229815,2828288,-18.19528579711914
1677506386.6629076,2838528,-19.06366539001465
1677506388.2341058,2840576,-19.863189697265625
1677506393.7675118,2848768,-20.115766525268555
1677506398.0193965,2854912,-19.139448165893555
1677506403.7241278,2863104,-18.596372604370117
1677506412.4648564,2875392,-18.30449867248535
1677506430.732621,2902016,-18.137771606445312
1677506432.0435905,2904064,-18.129751205444336
1677506437.7927294,2912256,-18.070133209228516
1677506451.9084458,2932736,-18.009416580200195
1677506453.1966841,2934784,-18.003707885742188
1677506458.8799593,2942976,-18.006513595581055
1677506461.7118826,2947072,-17.997390747070312
1677506463.0040257,2949120,-17.990299224853516
1677506464.6000235,2951168,-17.977909088134766
1677506465.9308608,2953216,-17.970046997070312
1677506470.1008656,2959360,-18.00068473815918
1677506474.5088918,2965504,-17.993167877197266
1677506477.1692321,2969600,-17.975114822387695
1677506480.0220158,2973696,-18.01741600036621
1677506481.575143,2975744,-18.040685653686523
1677506484.2289689,2979840,-19.0025634765625
1677506485.784779,2981888,-19.878232955932617
1677506487.111327,2983936,-20.41659164428711
1677506488.6630244,2985984,-20.98216438293457
1677506489.932061,2988032,-21.198623657226562
1677506491.4752736,2990080,-21.0587215423584
1677506492.7875407,2992128,-20.69740104675293
1677506494.160109,2994176,-20.6756534576416
1677506497.012209,2998272,-20.407651901245117
1677506506.7831097,3012608,-19.68743324279785
1677506510.9227877,3018752,-19.49968910217285
1677506512.4855778,3020800,-19.446714401245117
1677506515.074549,3024896,-19.353473663330078
1677506525.013386,3039232,-18.976268768310547
1677506530.7823095,3047424,-18.74784278869629
1677506533.6529222,3051520,-18.70998764038086
1677506534.9328525,3053568,-18.70301055908203
1677506539.0387986,3059712,-18.58139419555664
1677506540.6064243,3061760,-18.55709457397461
1677506545.9829159,3069952,-18.498977661132812
1677506547.5074246,3072000,-18.47157859802246
1677506548.833669,3074048,-18.447982788085938
1677506551.6490352,3078144,-18.332368850708008
1677506561.4662418,3092480,-18.403892517089844
1677506562.7379045,3094528,-18.3290958404541
1677506564.283846,3096576,-18.285667419433594
1677506567.1246758,3100672,-18.236896514892578
1677506569.7040281,3104768,-18.18143081665039
1677506571.2290952,3106816,-18.17127227783203
1677506581.1186762,3121152,-18.566362380981445
1677506588.0352118,3131392,-18.368364334106445
1677506596.318531,3143680,-18.27972984313965
1677506600.4316056,3149824,-18.36509895324707
1677506601.9805064,3151872,-18.37879180908203
1677506606.0870013,3158016,-18.281484603881836
1677506615.8567822,3172352,-18.05657196044922
1677506620.016288,3178496,-18.138612747192383
1677506621.6307776,3180544,-18.548912048339844
1677506622.9021955,3182592,-18.698925018310547
1677506635.5592704,3201024,-18.226909637451172
1677506639.7402105,3207168,-18.147111892700195
1677506641.0650425,3209216,-18.136356353759766
1677506643.9497285,3213312,-18.133350372314453
