Wall time,Step,Value
1677508095.6732764,329728,-23.157480239868164
1677508098.511287,333824,-26.281068801879883
1677508101.3419318,337920,-24.087228775024414
1677508109.8517776,350208,-20.749858856201172
1677508111.1554317,352256,-20.264305114746094
1677508112.4502661,354304,-19.934228897094727
1677508116.8511133,360448,-20.297508239746094
1677508118.1272843,362496,-20.699060440063477
1677508119.4385054,364544,-20.717506408691406
1677508125.1486568,372736,-17.931108474731445
1677508129.2637699,378880,-17.238462448120117
1677508130.8018064,380928,-17.25454330444336
1677508132.0632074,382976,-17.44084930419922
1677508137.7057765,391168,-17.790800094604492
1677508138.9983242,393216,-17.285280227661133
1677508140.5367312,395264,-16.867433547973633
1677508144.6384175,401408,-17.48358154296875
1677508149.9403684,409600,-23.53233528137207
1677508154.291158,415744,-19.430034637451172
1677508155.5494738,417792,-19.104707717895508
1677508156.8294935,419840,-18.654264450073242
1677508158.3831408,421888,-18.268861770629883
1677508161.2790499,425984,-17.229768753051758
1677508164.0772421,430080,-16.1379337310791
1677508166.6380281,434176,-15.606115341186523
1677508169.4937034,438272,-15.926718711853027
1677508172.32792,442368,-16.09638786315918
1677508173.5965416,444416,-16.072025299072266
1677508177.9537911,450560,-15.188859939575195
1677508179.2554395,452608,-14.978994369506836
1677508180.5216267,454656,-14.875458717346191
1677508182.0482886,456704,-14.659211158752441
1677508184.8460026,460800,-14.618786811828613
1677508191.8622231,471040,-14.998201370239258
1677508202.8306708,487424,-13.39639663696289
1677508205.6596355,491520,-13.429085731506348
1677508208.5717802,495616,-13.514586448669434
1677508212.803612,501760,-13.192008972167969
1677508214.1095166,503808,-13.091007232666016
1677508215.697554,505856,-13.000496864318848
1677508225.6086326,520192,-12.874380111694336
1677508226.8944185,522240,-12.961074829101562
1677508232.585738,530432,-12.881771087646484
1677508233.8709602,532480,-12.691730499267578
1677508235.1582901,534528,-12.664634704589844
1677508237.9600906,538624,-12.699886322021484
1677508249.265067,555008,-14.250629425048828
1677508250.569226,557056,-14.358963966369629
1677508254.803926,563200,-15.108932495117188
1677508257.6558268,567296,-15.150862693786621
1677508260.496327,571392,-14.73542308807373
1677508263.341855,575488,-14.357162475585938
1677508265.9444761,579584,-13.522724151611328
1677508267.5600169,581632,-13.250656127929688
1677508270.4398892,585728,-12.99170207977295
1677508273.0917566,589824,-13.091026306152344
1677508274.6271636,591872,-13.129986763000488
1677508277.5571985,595968,-13.101932525634766
1677508284.6232526,606208,-14.771384239196777
1677508285.916495,608256,-14.878809928894043
1677508287.4817097,610304,-14.561098098754883
1677508288.8249311,612352,-13.764853477478027
1677508300.039442,628736,-12.99257755279541
1677508302.951377,632832,-12.84754753112793
1677508304.2847617,634880,-12.821100234985352
1677508308.7745295,641024,-12.77342700958252
1677508314.229182,649216,-12.607149124145508
1677508317.0660985,653312,-12.538148880004883
1677508318.5921361,655360,-12.519254684448242
1677508322.750467,661504,-12.422940254211426
1677508325.6226277,665600,-12.356043815612793
1677508332.4918334,675840,-12.406340599060059
1677508335.0288167,679936,-12.943549156188965
1677508336.5568666,681984,-13.121662139892578
1677508343.553827,692224,-13.72499942779541
1677508344.8820226,694272,-14.181323051452637
1677508347.6927466,698368,-15.498161315917969
1677508351.9484334,704512,-18.59674072265625
1677508354.800998,708608,-18.805789947509766
1677508356.3681343,710656,-18.312461853027344
1677508361.78997,718848,-17.20969581604004
1677508364.7201831,722944,-16.182470321655273
1677508366.0344212,724992,-16.619766235351562
1677508367.6566794,727040,-16.426298141479492
1677508373.362352,735232,-15.686863899230957
1677508379.0053437,743424,-14.383918762207031
1677508380.559743,745472,-14.12809944152832
1677508381.8542285,747520,-13.985869407653809
1677508383.1565425,749568,-13.80423355102539
1677508384.698094,751616,-13.649703025817871
1677508386.033057,753664,-13.513470649719238
1677508395.8042166,768000,-12.653363227844238
1677508399.891389,774144,-12.496275901794434
1677508401.4507406,776192,-12.460906028747559
1677508412.7668774,792576,-12.623936653137207
1677508418.6048124,800768,-12.557819366455078
1677508419.8825774,802816,-12.494548797607422
1677508421.2185464,804864,-12.42367172241211
1677508422.7913327,806912,-12.401205062866211
1677508424.0831692,808960,-12.395089149475098
1677508428.4305124,815104,-12.364337921142578
1677508435.4078267,825344,-13.895090103149414
1677508437.983391,829440,-14.634493827819824
1677508443.6332421,837632,-13.430084228515625
1677508444.9200628,839680,-13.209239959716797
1677508450.5929623,847872,-14.970976829528809
1677508451.9091702,849920,-15.162569046020508
1677508453.472387,851968,-15.006108283996582
1677508457.6035626,858112,-13.486495971679688
1677508461.6675076,864256,-12.9683256149292
1677508463.2111864,866304,-12.845182418823242
1677508467.299155,872448,-12.625492095947266
1677508468.6331568,874496,-12.599531173706055
1677508474.2992911,882688,-12.925148963928223
1677508481.304333,892928,-13.638701438903809
1677508482.585547,894976,-13.765617370605469
1677508484.1142883,897024,-13.826343536376953
1677508486.8816838,901120,-13.542899131774902
1677508488.1621375,903168,-13.444397926330566
1677508489.6872628,905216,-13.270240783691406
1677508492.256237,909312,-13.017045974731445
1677508493.80249,911360,-12.965989112854004
1677508495.0681922,913408,-12.894257545471191
1677508496.5825572,915456,-12.833259582519531
1677508501.8814423,923648,-12.651037216186523
1677508504.6874104,927744,-12.567378044128418
1677508505.9640145,929792,-12.536849021911621
1677508507.485284,931840,-12.563079833984375
1677508510.29317,935936,-12.589550971984863
1677508513.154426,940032,-12.622472763061523
1677508515.7794843,944128,-12.535194396972656
1677508517.346454,946176,-12.494053840637207
1677508522.841613,954368,-12.757591247558594
1677508524.444694,956416,-12.82687759399414
1677508527.3844717,960512,-12.797396659851074
1677508529.9915016,964608,-12.71417236328125
1677508535.7005086,972800,-12.54949951171875
1677508536.977597,974848,-12.579621315002441
1677508541.3768227,980992,-12.537277221679688
1677508542.6375887,983040,-12.714387893676758
1677508544.1656003,985088,-14.010262489318848
1677508545.4477084,987136,-15.316452026367188
1677508548.278676,991232,-17.559932708740234
1677508549.5613763,993280,-18.1102294921875
1677508553.7243857,999424,-15.739043235778809
1677508555.2841322,1001472,-15.28424072265625
1677508556.549748,1003520,-14.879422187805176
1677508559.385239,1007616,-14.609152793884277
1677508563.4614923,1013760,-14.063495635986328
1677508569.1594646,1021952,-13.653525352478027
1677508574.8694615,1030144,-13.003866195678711
1677508576.1605043,1032192,-12.939752578735352
1677508580.3023717,1038336,-12.82701301574707
1677508584.3675222,1044480,-12.614187240600586
1677508585.8913465,1046528,-12.538533210754395
1677508587.2057397,1048576,-12.555643081665039
1677508588.7428362,1050624,-12.570479393005371
1677508590.0275705,1052672,-12.567461013793945
1677508591.316646,1054720,-12.534701347351074
1677508595.673305,1060864,-12.454124450683594
1677508596.936839,1062912,-12.4193696975708
1677508598.2074063,1064960,-12.413212776184082
1677508599.7295358,1067008,-12.333803176879883
1677508603.799836,1073152,-12.432999610900879
1677508613.5901136,1087488,-13.075750350952148
1677508617.647253,1093632,-13.325613021850586
1677508619.237181,1095680,-13.088090896606445
1677508621.7872865,1099776,-12.834636688232422
1677508623.3177297,1101824,-12.76867961883545
1677508624.5778966,1103872,-12.724316596984863
1677508627.3630393,1107968,-12.59910774230957
1677508630.1329927,1112064,-12.509021759033203
1677508632.9340873,1116160,-12.430363655090332
1677508635.7250545,1120256,-12.431846618652344
1677508637.002602,1122304,-12.393189430236816
1677508641.1467385,1128448,-12.326496124267578
1677508644.0523293,1132544,-12.251955032348633
1677508648.2108068,1138688,-12.19791316986084
1677508649.799557,1140736,-12.192256927490234
1677508658.071009,1153024,-14.144734382629395
1677508659.5887265,1155072,-14.119579315185547
1677508660.8982337,1157120,-13.740002632141113
1677508666.6514425,1165312,-12.585222244262695
1677508670.8295336,1171456,-12.524312019348145
1677508673.6207736,1175552,-12.951972961425781
1677508677.7802727,1181696,-16.402143478393555
1677508683.2592254,1189888,-14.723424911499023
1677508688.9193196,1198080,-15.137713432312012
1677508690.5705624,1200128,-15.104315757751465
1677508691.861822,1202176,-15.05745792388916
1677508694.7300608,1206272,-15.124215126037598
1677508697.519339,1210368,-15.009624481201172
1677508698.7835643,1212416,-14.860152244567871
1677508700.051849,1214464,-14.618179321289062
1677508702.930519,1218560,-14.167545318603516
1677508705.7943258,1222656,-13.81922721862793
1677508707.0873454,1224704,-13.70180892944336
1677508708.6130416,1226752,-13.60290241241455
1677508709.8711746,1228800,-13.549704551696777
1677508713.9528706,1234944,-13.341771125793457
1677508715.4961994,1236992,-13.231566429138184
1677508722.4970078,1247232,-12.924347877502441
1677508725.3244526,1251328,-12.760972023010254
1677508729.4923267,1257472,-12.49547004699707
1677508730.7716436,1259520,-12.449477195739746
1677508733.6101656,1263616,-12.398380279541016
1677508736.4672923,1267712,-12.37548828125
1677508739.331521,1271808,-12.334440231323242
1677508742.154078,1275904,-12.289743423461914
1677508743.4259527,1277952,-12.268954277038574
1677508747.5504758,1284096,-12.572917938232422
1677508750.3321397,1288192,-12.688101768493652
1677508751.8778236,1290240,-12.713120460510254
1677508757.180161,1298432,-12.451674461364746
1677508762.8027072,1306624,-12.29428482055664
1677508766.8383386,1312768,-12.228666305541992
1677508768.1093087,1314816,-12.203651428222656
1677508769.6651616,1316864,-12.159557342529297
1677508770.946371,1318912,-12.140484809875488
1677508772.496546,1320960,-12.129237174987793
1677508779.4351165,1331200,-12.293378829956055
1677508782.2910771,1335296,-12.793092727661133
1677508783.5952933,1337344,-13.12453556060791
1677508784.9214754,1339392,-13.207993507385254
1677508786.4624448,1341440,-13.270992279052734
1677508787.7687075,1343488,-13.219069480895996
1677508791.893943,1349632,-12.748255729675293
1677508794.7246985,1353728,-12.484710693359375
1677508804.3961885,1368064,-12.189806938171387
1677508808.500069,1374208,-12.116767883300781
1677508815.6007,1384448,-12.06879711151123
1677508817.1489973,1386496,-12.065149307250977
1677508818.4850347,1388544,-12.081852912902832
1677508822.6095722,1394688,-12.061261177062988
1677508825.445649,1398784,-12.057912826538086
1677508827.09126,1400832,-12.107054710388184
1677508828.3953178,1402880,-12.193613052368164
1677508832.5601473,1409024,-13.12596607208252
1677508839.4840617,1419264,-13.492332458496094
1677508842.2523558,1423360,-13.152628898620605
1677508845.0622602,1427456,-12.902042388916016
1677508846.3609304,1429504,-12.80483627319336
1677508849.2254,1433600,-12.375768661499023
1677508853.3881664,1439744,-12.187064170837402
1677508855.0190914,1441792,-12.168363571166992
1677508857.9372282,1445888,-12.156211853027344
1677508863.4602706,1454080,-12.068833351135254
1677508864.9942205,1456128,-12.057802200317383
1677508867.9710388,1460224,-12.054937362670898
1677508872.127658,1466368,-12.036779403686523
1677508874.9602888,1470464,-12.00147819519043
1677508879.030176,1476608,-11.961073875427246
1677508880.311718,1478656,-11.960630416870117
1677508883.0863192,1482752,-11.950033187866211
1677508885.8784163,1486848,-11.954769134521484
1677508887.1333914,1488896,-11.956676483154297
1677508889.972057,1492992,-11.973340034484863
1677508891.5235174,1495040,-11.975784301757812
1677508894.1080298,1499136,-11.957921981811523
1677508895.6392558,1501184,-11.95792007446289
1677508896.9040332,1503232,-11.94605827331543
1677508903.9127836,1513472,-12.064011573791504
1677508909.6486063,1521664,-11.965977668762207
1677508910.9383538,1523712,-11.967231750488281
1677508912.5100071,1525760,-11.96793270111084
1677508927.864609,1548288,-12.693753242492676
1677508929.3883169,1550336,-12.927973747253418
1677508931.930908,1554432,-13.361431121826172
1677508940.3775065,1566720,-13.128726959228516
1677508941.6763496,1568768,-13.01027774810791
1677508945.861299,1574912,-12.687606811523438
1677508947.4112418,1576960,-12.617955207824707
1677508951.5552094,1583104,-12.441717147827148
1677508955.6097038,1589248,-12.339347839355469
1677508957.12658,1591296,-12.299727439880371
1677508959.9196084,1595392,-12.235305786132812
1677508961.202295,1597440,-12.210582733154297
1677508962.4714625,1599488,-12.173149108886719
1677508964.010525,1601536,-12.155036926269531
1677508965.2808201,1603584,-12.137563705444336
1677508973.7858365,1615872,-12.109023094177246
1677508977.8312662,1622016,-12.081023216247559
1677508988.8665626,1638400,-12.005715370178223
1677508995.9409628,1648640,-12.182297706604004
1677508997.5181398,1650688,-12.175969123840332
1677508998.814686,1652736,-12.091883659362793
1677509000.0832248,1654784,-12.058605194091797
1677509004.5377371,1660928,-12.006138801574707
1677509015.8016832,1677312,-11.970344543457031
1677509017.1086278,1679360,-11.9747896194458
1677509019.9768336,1683456,-11.951044082641602
1677509022.7976303,1687552,-12.098970413208008
1677509028.383297,1695744,-12.342974662780762
1677509029.6594563,1697792,-12.199481010437012
1677509035.3695812,1705984,-12.040657043457031
1677509036.6382933,1708032,-12.034073829650879
1677509039.4373245,1712128,-12.012356758117676
1677509040.7051551,1714176,-12.003005027770996
1677509042.2485602,1716224,-12.005614280700684
1677509045.0627813,1720320,-11.989989280700684
1677509046.3218422,1722368,-11.985869407653809
1677509050.441752,1728512,-11.944962501525879
1677509053.2670588,1732608,-11.944462776184082
1677509060.1299498,1742848,-12.27969741821289
1677509061.426986,1744896,-12.35831356048584
1677509065.790132,1751040,-12.414302825927734
1677509069.8919773,1757184,-12.26092529296875
1677509074.0304217,1763328,-12.151571273803711
1677509076.8489578,1767424,-12.063726425170898
1677509080.9954276,1773568,-11.984543800354004
1677509082.554097,1775616,-11.974745750427246
1677509087.9150648,1783808,-11.971871376037598
1677509089.4553502,1785856,-11.967584609985352
1677509107.2757945,1812480,-12.070420265197754
1677509108.5382814,1814528,-12.083436012268066
1677509110.056567,1816576,-12.030014038085938
1677509112.866472,1820672,-11.983691215515137
1677509115.433159,1824768,-11.925582885742188
1677509118.221771,1828864,-11.907164573669434
1677509122.6629786,1835008,-11.87445068359375
1677509125.2068899,1839104,-11.863207817077637
1677509126.761296,1841152,-11.871225357055664
1677509130.835306,1847296,-11.983012199401855
1677509132.1678734,1849344,-11.996888160705566
1677509135.0203495,1853440,-11.977740287780762
1677509139.3198059,1859584,-11.882440567016602
1677509140.8807929,1861632,-11.872892379760742
1677509143.6704507,1865728,-12.045884132385254
1677509145.0248406,1867776,-12.211967468261719
1677509149.131871,1873920,-12.568832397460938
1677509154.7903254,1882112,-12.29720687866211
1677509156.122762,1884160,-12.232853889465332
1677509158.9765992,1888256,-12.164897918701172
1677509161.7929354,1892352,-12.121184349060059
1677509167.5080895,1900544,-12.049248695373535
1677509168.798013,1902592,-12.023879051208496
1677509171.648863,1906688,-11.968191146850586
1677509172.9561884,1908736,-11.955547332763672
1677509174.5089614,1910784,-11.944417953491211
1677509175.7743964,1912832,-11.928278923034668
1677509178.559382,1916928,-11.892608642578125
1677509184.2789936,1925120,-11.853873252868652
1677509186.9677343,1929216,-11.860064506530762
1677509188.5619295,1931264,-11.860151290893555
1677509192.6751528,1937408,-11.847183227539062
1677509198.428375,1945600,-11.856566429138184
1677509202.599612,1951744,-11.951035499572754
1677509206.8678067,1957888,-11.970931053161621
1677509208.1409454,1959936,-11.964431762695312
1677509213.903539,1968128,-12.38532543182373
1677509216.806874,1972224,-12.443415641784668
1677509218.088269,1974272,-12.432334899902344
1677509220.965705,1978368,-12.337434768676758
1677509223.8291426,1982464,-12.243098258972168
1677509225.0980406,1984512,-12.211263656616211
1677509229.433491,1990656,-12.120749473571777
1677509236.3708684,2000896,-11.944555282592773
1677509238.9873557,2004992,-11.913832664489746
1677509240.5420003,2007040,-11.905426979064941
1677509243.3987527,2011136,-11.900481224060059
1677509244.6910262,2013184,-11.914178848266602
1677509250.4157233,2021376,-12.356679916381836
1677509255.7912934,2029568,-12.706409454345703
1677509258.6044354,2033664,-12.440463066101074
1677509261.4173064,2037760,-12.32254409790039
1677509264.2188156,2041856,-12.242408752441406
1677509267.0046654,2045952,-12.200299263000488
1677509268.3390448,2048000,-12.188408851623535
1677509272.4387488,2054144,-12.122264862060547
1677509273.9812083,2056192,-12.101764678955078
1677509275.2487533,2058240,-12.07590103149414
1677509278.1751075,2062336,-12.063756942749023
1677509285.1822512,2072576,-11.998498916625977
1677509288.0820296,2076672,-11.975598335266113
1677509291.0434344,2080768,-11.965581893920898
1677509292.3341417,2082816,-11.972697257995605
1677509293.6628993,2084864,-11.960232734680176
1677509301.035586,2095104,-11.902083396911621
1677509306.5388772,2103296,-11.930816650390625
1677509309.441371,2107392,-12.117626190185547
1677509310.761469,2109440,-12.157045364379883
1677509319.3642602,2121728,-11.955822944641113
1677509320.6306183,2123776,-11.941182136535645
1677509322.2053545,2125824,-11.933424949645996
1677509323.4947748,2127872,-11.91913890838623
1677509324.7752733,2129920,-11.917588233947754
1677509330.4922488,2138112,-11.909907341003418
1677509334.5739312,2144256,-11.892004013061523
1677509343.0170686,2156544,-11.83176040649414
1677509344.3204908,2158592,-11.828418731689453
1677509348.5511298,2164736,-11.838007926940918
1677509351.3937728,2168832,-11.835409164428711
1677509352.9549367,2170880,-11.83086109161377
1677509354.2440515,2172928,-11.826190948486328
1677509357.1709929,2177024,-11.855500221252441
1677509361.3397617,2183168,-11.914304733276367
1677509364.2049994,2187264,-11.99471378326416
1677509367.0216289,2191360,-12.026887893676758
1677509368.3106666,2193408,-11.99387264251709
1677509369.8637333,2195456,-11.93470287322998
1677509371.1390393,2197504,-11.938313484191895
1677509372.4061506,2199552,-11.935349464416504
1677509373.9228687,2201600,-11.942519187927246
1677509378.0278773,2207744,-11.949260711669922
1677509379.3188825,2209792,-11.947088241577148
1677509382.1965835,2213888,-11.913771629333496
1677509383.7152083,2215936,-11.903367042541504
1677509385.0238407,2217984,-11.916342735290527
1677509389.1121597,2224128,-11.935173988342285
1677509390.6760015,2226176,-11.919296264648438
1677509391.933338,2228224,-11.8983736038208
1677509397.486348,2236416,-12.61405086517334
1677509407.0980442,2250752,-13.552181243896484
1677509409.6633353,2254848,-13.062677383422852
1677509412.5613153,2258944,-12.679469108581543
1677509414.1224165,2260992,-12.510356903076172
1677509415.3966131,2263040,-12.370011329650879
1677509419.5711153,2269184,-12.171473503112793
1677509422.4148946,2273280,-12.089680671691895
1677509425.2953432,2277376,-12.035778999328613
1677509426.6396325,2279424,-12.028373718261719
1677509429.5272703,2283520,-11.992597579956055
1677509436.3791866,2293760,-11.931507110595703
1677509439.204825,2297856,-11.930463790893555
1677509440.5050511,2299904,-11.925198554992676
1677509444.8788075,2306048,-11.878396987915039
1677509446.1458337,2308096,-11.866259574890137
1677509448.9577427,2312192,-11.87861442565918
1677509450.2711062,2314240,-11.926506996154785
1677509453.0428312,2318336,-12.545001983642578
1677509454.5750265,2320384,-12.810956954956055
1677509457.1083734,2324480,-13.126474380493164
1677509458.625538,2326528,-12.998059272766113
1677509459.8998444,2328576,-12.825425148010254
1677509463.9589193,2334720,-12.530893325805664
1677509468.2239907,2340864,-12.256694793701172
1677509472.340477,2347008,-12.116582870483398
1677509473.611988,2349056,-12.0901460647583
1677509476.4049265,2353152,-12.059794425964355
1677509479.2152836,2357248,-12.019696235656738
1677509480.500248,2359296,-12.002165794372559
1677509482.013071,2361344,-11.985795974731445
1677509483.2613409,2363392,-11.965518951416016
1677509492.8733985,2377728,-13.330221176147461
1677509495.7162905,2381824,-13.18758773803711
1677509498.568629,2385920,-12.99764633178711
1677509502.6697762,2392064,-12.747830390930176
1677509511.0069396,2404352,-12.265689849853516
1677509512.5342138,2406400,-12.179715156555176
1677509515.3882813,2410496,-12.141825675964355
1677509516.6670322,2412544,-12.117586135864258
1677509517.9420104,2414592,-12.094100952148438
1677509523.67091,2422784,-11.98386001586914
1677509526.4826326,2426880,-11.937509536743164
1677509529.2782884,2430976,-11.896122932434082
1677509532.0850828,2435072,-11.864241600036621
1677509533.3665686,2437120,-11.846657752990723
1677509534.6297078,2439168,-11.837526321411133
1677509538.940095,2445312,-12.077535629272461
1677509540.1978583,2447360,-12.400866508483887
1677509541.47927,2449408,-12.828837394714355
1677509544.2810905,2453504,-13.380475997924805
1677509545.8094485,2455552,-13.512377738952637
1677509550.0037646,2461696,-13.25643253326416
1677509555.3054996,2469888,-12.796883583068848
1677509556.8718848,2471936,-12.675482749938965
1677509558.2162387,2473984,-12.590283393859863
1677509561.0615866,2478080,-12.40961742401123
1677509566.7129552,2486272,-12.231335639953613
1677509568.0011292,2488320,-12.220392227172852
1677509573.6918037,2496512,-12.147614479064941
1677509580.54293,2506752,-11.96954345703125
1677509583.3667912,2510848,-11.921991348266602
1677509588.752424,2519040,-11.887996673583984
1677509593.1786342,2525184,-11.885110855102539
1677509594.451517,2527232,-11.875777244567871
1677509601.4028108,2537472,-11.832291603088379
1677509604.2586832,2541568,-11.828178405761719
1677509607.1544857,2545664,-11.822476387023926
1677509608.4163268,2547712,-11.825366973876953
1677509609.7274568,2549760,-11.829941749572754
1677509612.628614,2553856,-11.850470542907715
1677509617.0970662,2560000,-11.819721221923828
1677509618.3794446,2562048,-11.78873062133789
1677509619.6829455,2564096,-11.78701400756836
1677509621.2680187,2566144,-11.779519081115723
1677509624.1187081,2570240,-11.778630256652832
1677509626.660165,2574336,-11.79678726196289
1677509628.2382672,2576384,-11.836709022521973
1677509632.3301733,2582528,-11.9678955078125
1677509633.6155226,2584576,-11.954678535461426
1677509641.9954493,2596864,-11.826626777648926
1677509647.6008677,2605056,-11.894584655761719
1677509654.5332396,2615296,-11.80839729309082
1677509655.8128414,2617344,-11.8016996383667
1677509657.0718958,2619392,-11.807755470275879
1677509662.7248974,2627584,-11.799433708190918
1677509666.7857497,2633728,-11.804034233093262
1677509673.7144802,2643968,-11.818370819091797
1677509678.0849,2650112,-11.805434226989746
1677509685.0163827,2660352,-11.81087875366211
1677509686.2836084,2662400,-11.809126853942871
1677509690.3527744,2668544,-11.795209884643555
1677509695.9585066,2676736,-11.807317733764648
1677509701.4562726,2684928,-11.827868461608887
1677509708.6065865,2695168,-11.877284049987793
1677509715.4511418,2705408,-11.79903507232666
1677509718.083706,2709504,-11.794458389282227
1677509722.403989,2715648,-11.801444053649902
1677509723.6939602,2717696,-11.802721977233887
1677509726.5314739,2721792,-11.816575050354004
1677509736.2246654,2736128,-13.09658145904541
1677509748.6225324,2754560,-12.948881149291992
1677509750.1658025,2756608,-12.907711029052734
1677509752.99655,2760704,-12.805831909179688
1677509754.2514029,2762752,-12.772316932678223
1677509758.3452203,2768896,-12.734819412231445
1677509759.9207208,2770944,-12.761150360107422
1677509762.6933398,2775040,-12.766337394714355
1677509768.0658894,2783232,-12.405892372131348
1677509770.8654776,2787328,-12.27363395690918
1677509776.513684,2795520,-12.183540344238281
1677509777.82866,2797568,-12.156624794006348
1677509779.1069958,2799616,-12.18687629699707
1677509780.6241097,2801664,-12.222655296325684
1677509781.886882,2803712,-12.222601890563965
1677509787.5290127,2811904,-12.094096183776855
1677509791.6261537,2818048,-11.971637725830078
1677509793.1755204,2820096,-11.949946403503418
1677509798.6857052,2828288,-11.867283821105957
1677509805.7096345,2838528,-11.808629035949707
1677509807.2784445,2840576,-11.803913116455078
1677509812.7017808,2848768,-11.790284156799316
1677509816.7950063,2854912,-11.791051864624023
1677509822.3854291,2863104,-11.78223705291748
1677509830.8943164,2875392,-11.768620491027832
1677509848.9097085,2902016,-11.770638465881348
1677509850.2268941,2904064,-11.772502899169922
1677509855.8800652,2912256,-11.777883529663086
1677509869.695994,2932736,-12.22358226776123
1677509870.959084,2934784,-12.202877044677734
1677509876.647534,2942976,-12.037637710571289
1677509879.4180207,2947072,-11.980133056640625
1677509880.677039,2949120,-11.954373359680176
1677509882.2015193,2951168,-11.926334381103516
1677509883.4608939,2953216,-11.890006065368652
1677509887.5504344,2959360,-11.842472076416016
1677509891.9517453,2965504,-11.823291778564453
1677509894.5978868,2969600,-11.818280220031738
1677509897.5635996,2973696,-11.8031005859375
1677509899.1241572,2975744,-11.796599388122559
1677509901.6910334,2979840,-11.782946586608887
1677509903.2365909,2981888,-11.781866073608398
1677509904.5533526,2983936,-11.779858589172363
1677509906.10092,2985984,-11.778003692626953
1677509907.4053445,2988032,-11.7849702835083
1677509908.9820652,2990080,-11.799912452697754
1677509910.3225305,2992128,-11.822175979614258
1677509911.6094794,2994176,-11.840924263000488
1677509914.471437,2998272,-11.853981018066406
1677509924.2600405,3012608,-11.790964126586914
1677509928.4674757,3018752,-11.780509948730469
1677509930.0051687,3020800,-11.77784252166748
1677509932.547188,3024896,-11.771233558654785
1677509942.3702712,3039232,-11.759342193603516
1677509948.0431926,3047424,-11.75624942779541
1677509950.873881,3051520,-11.75534439086914
1677509952.1488085,3053568,-11.755060195922852
1677509956.3001385,3059712,-11.763409614562988
1677509957.8243697,3061760,-11.762093544006348
1677509963.180939,3069952,-11.755280494689941
1677509964.6960452,3072000,-11.755607604980469
1677509965.986258,3074048,-11.754308700561523
1677509968.85875,3078144,-11.7503662109375
1677509978.7269204,3092480,-11.751456260681152
1677509980.0233219,3094528,-11.754742622375488
1677509981.5860496,3096576,-11.755264282226562
1677509984.4531035,3100672,-11.74121379852295
1677509987.0366344,3104768,-11.733391761779785
1677509988.60204,3106816,-11.732336044311523
1677509998.4230516,3121152,-11.754364967346191
1677510005.4586003,3131392,-11.752275466918945
1677510013.741088,3143680,-11.751996994018555
1677510017.9091601,3149824,-11.810776710510254
1677510019.5048704,3151872,-11.829545021057129
1677510023.629958,3158016,-11.951566696166992
1677510033.45158,3172352,-12.171792030334473
1677510037.4984236,3178496,-12.049178123474121
1677510039.0118372,3180544,-12.094459533691406
1677510040.2603102,3182592,-12.10461711883545
1677510052.617974,3201024,-11.865304946899414
1677510056.630765,3207168,-11.853044509887695
1677510057.8934965,3209216,-11.841384887695312
1677510060.716431,3213312,-11.826089859008789
